Name,RT,ion
"1,2,4-Metheno-1H-indene, octahydro-1,7a-dimethyl-5-(1-methylethyl)-, [1S-(1alpha,2alpha,3abeta,4alpha,5alpha,7abeta,8S*)]-",40.03072,189
"2(1H)-Naphthalenone, octahydro-8a-methyl-, trans-",40.03072,166
"Benzene, 1-methoxy-2-nitro-",40.03072,123
"Benzene, 1-methoxy-2-nitro-",40.03072,153
"2(1H)-Naphthalenone, octahydro-8a-methyl-, trans-",40.03072,124
"Benzene, 4-ethenyl-1,2-dimethoxy-",40.09601,91
"Benzene, 4-ethenyl-1,2-dimethoxy-",40.09601,164
"Phenol, 2-methyl-5-(1-methylethyl)-, acetate",40.22659,91
"Phenol, 2-methyl-5-(1-methylethyl)-, acetate",40.22659,150
1-Undecanol,40.22659,42
1-Undecanol,40.22659,126
"Tridecane, 3-methyl-",40.22659,57
"Tridecane, 3-methyl-",40.22659,169
Ylangene,40.29188,189
"1,2,4-Trimethoxybenzene",40.29188,107
"1,2,4-Trimethoxybenzene",40.29188,169
Hexanedioic acid,40.29188,128
Ylangene,40.29188,204
Hexanedioic acid,40.29188,69
"1H-Indene, 2,3,3a,4-tetrahydro-3,3a,6-trimethyl-1-(1-methylethyl)-",40.29188,161
Hexanedioic acid,40.29188,100
"1H-Indene, 2,3,3a,4-tetrahydro-3,3a,6-trimethyl-1-(1-methylethyl)-",40.29188,202
"Propanoic acid, 2-methyl-, 2-ethyl-3-hydroxyhexyl ester",40.35717,85
"Phenol, 2-methoxy-4-propyl-",40.35717,137
"Phenol, 2-methoxy-4-propyl-",40.35717,166
"Benzoic acid, 4-methoxy-, methyl ester",40.35717,135
"Benzoic acid, 4-methoxy-, methyl ester",40.35717,166
n-Decanoic acid,40.35717,129
n-Decanoic acid,40.35717,172
"Propanoic acid, 2-methyl-, 2-ethyl-3-hydroxyhexyl ester",40.35717,71
"Propanoic acid, 2-methyl-, 2-ethyl-3-hydroxyhexyl ester",40.35717,89
"3-Phenyl-1-propanol, acetate",40.35717,105
"3-Phenyl-1-propanol, acetate",40.35717,118
Linalyl isobutyrate,40.42246,136
"1,2,4-Methenoazulene, decahydro-1,5,5,8a-tetramethyl-, [1S-(1alpha,2alpha,3abeta,4alpha,8abeta,9R*)]-",40.42246,204
"Benzene, 1,2-(methylenedioxy)-4-propenyl-, (E)-",40.42246,162
"Benzene, 1,2-(methylenedioxy)-4-propenyl-, (E)-",40.42246,105
Linalyl isobutyrate,40.42246,80
Ethyl (Z)-cinnamate,40.42246,176
2-(4-Methoxyphenyl)ethanol,40.42246,122
"1,2,4-Methenoazulene, decahydro-1,5,5,8a-tetramethyl-, [1S-(1alpha,2alpha,3abeta,4alpha,8abeta,9R*)]-",40.42246,189
Ethyl (Z)-cinnamate,40.42246,147
2-(4-Methoxyphenyl)ethanol,40.42246,152
isoledene,40.48775,161
isoledene,40.48775,189
3-Allyl-6-methoxyphenol,40.48775,131
3-Allyl-6-methoxyphenol,40.48775,165
Lavandulyl propionate,40.48775,69
Lavandulyl propionate,40.48775,93
Lavandulyl propionate,40.48775,136
Copaene,40.55304,161
Copaene,40.55304,204
Butyl benzoate,40.55304,123
Butyl benzoate,40.55304,122
"2-Octenal, 2-butyl-",40.68362,139
"2-Octenal, 2-butyl-",40.68362,182
"1,2-Cyclohexanediol, 1-methyl-4-(1-methylethyl)-",40.68362,111
"1,2-Cyclohexanediol, 1-methyl-4-(1-methylethyl)-",40.68362,172
"4-Tetradecene, (Z)-",40.68362,97
"4-Tetradecene, (Z)-",40.68362,196
"Thiophene, 2-heptyl-",40.74891,98
"Thiophene, 2-heptyl-",40.74891,97
"2-Propenoic acid, 3-phenyl-, methyl ester, (E)-",40.74891,131
"2-Propenoic acid, 3-phenyl-, methyl ester, (E)-",40.74891,162
"Hexanoic acid, 3-hexenyl ester, (Z)-",40.8142,83
"Hexanoic acid, 3-hexenyl ester, (Z)-",40.8142,99
"2-Propenoic acid, 3-phenyl-, methyl ester",40.8142,131
"2-Propenoic acid, 3-phenyl-, methyl ester",40.8142,162
Biphenyl,40.87949,153
Biphenyl,40.87949,152
"3-Isopropyl-6,8a-dimethyl-1,2,4,5,8,8a-hexahydroazulene",40.87949,204
"4,7-Methanoazulene, 1,2,3,4,5,6,7,8-octahydro-1,4,9,9-tetramethyl-, [1S-(1alpha,4alpha,7alpha)]-",40.87949,189
"4,7-Methanoazulene, 1,2,3,4,5,6,7,8-octahydro-1,4,9,9-tetramethyl-, [1S-(1alpha,4alpha,7alpha)]-",40.87949,147
"3-Isopropyl-6,8a-dimethyl-1,2,4,5,8,8a-hexahydroazulene",40.87949,121
Geranyl acetate,40.94478,93
Geranyl acetate,40.94478,121
Geranyl acetate,40.94478,136
"1,3-Diethyladamantane",40.94478,133
"1,3-Diethyladamantane",40.94478,164
beta-Panasinsene,41.01007,161
"Benzeneacetaldehyde, alpha-(2-methylpropylidene)-",41.01007,159
"Benzeneacetaldehyde, alpha-(2-methylpropylidene)-",41.01007,174
beta-Panasinsene,41.01007,175
alpha-Bourbonene,41.07536,161
(-)-beta-Bourbonene,41.07536,123
alpha-Bourbonene,41.07536,123
(-)-beta-Bourbonene,41.07536,161
"2-Propanone, 1-(4-methoxyphenyl)-",41.07536,121
"Hexanoic acid, hexyl ester",41.07536,85
"Hexanoic acid, hexyl ester",41.07536,60
"2-Propanone, 1-(4-methoxyphenyl)-",41.07536,164
"2-Buten-1-one, 1-(2,6,6-trimethyl-1,3-cyclohexadien-1-yl)-, (E)-",41.20594,190
"2-Buten-1-one, 1-(2,6,6-trimethyl-1,3-cyclohexadien-1-yl)-, (E)-",41.20594,105
"2,4-Decadienoic acid, methyl ester, (E,Z)-",41.20594,151
"2,4-Decadienoic acid, methyl ester, (E,Z)-",41.20594,182
Isobornyl propionate,41.20594,154
"Hexanoic acid, 3-hexenyl ester",41.20594,99
"(1R,3aS,5aS,8aR)-1,3a,4,5a-Tetramethyl-1,2,3,3a,5a,6,7,8-octahydrocyclopenta[c]pentalene",41.20594,204
"Hexanoic acid, 3-hexenyl ester",41.20594,82
Isobornyl propionate,41.20594,121
"(1R,3aS,5aS,8aR)-1,3a,4,5a-Tetramethyl-1,2,3,3a,5a,6,7,8-octahydrocyclopenta[c]pentalene",41.20594,162
"4-Decenoic acid, 3-methyl-, (E)-",41.33652,81
"4-Decenoic acid, 3-methyl-, (E)-",41.33652,125
Butyl caprylate,41.40181,145
Butyl caprylate,41.40181,41
2-epi-alpha-Funebrene,41.40181,204
2-epi-alpha-Funebrene,41.40181,119
2-epi-alpha-Funebrene,41.40181,161
"1H-Cyclopenta[1,3]cyclopropa[1,2]benzene, octahydro-7-methyl-3-methylene-4-(1-methylethyl)-, [3aS-(3aalpha,3bbeta,4beta,7alpha,7aS*)]-",41.40181,133
cis-3-Hexenyl cis-3-hexenoate,41.40181,82
cis-3-Hexenyl cis-3-hexenoate,41.40181,68
cis-3-Hexenyl cis-3-hexenoate,41.40181,53
"1H-Cyclopenta[1,3]cyclopropa[1,2]benzene, octahydro-7-methyl-3-methylene-4-(1-methylethyl)-, [3aS-(3aalpha,3bbeta,4beta,7alpha,7aS*)]-",41.40181,204
"2H-2,4a-Methanonaphthalene, 1,3,4,5,6,7-hexahydro-1,1,5,5-tetramethyl-, (2S)-",41.4671,176
"2H-2,4a-Methanonaphthalene, 1,3,4,5,6,7-hexahydro-1,1,5,5-tetramethyl-, (2S)-",41.4671,189
"Hexanoic acid, 2-hexenyl ester, (E)-",41.53239,100
"(1S,5S)-2-Methyl-5-((R)-6-methylhept-5-en-2-yl)bicyclo[3.1.0]hex-2-ene",41.53239,121
"(1S,5S)-2-Methyl-5-((R)-6-methylhept-5-en-2-yl)bicyclo[3.1.0]hex-2-ene",41.53239,120
"Hexanoic acid, 2-hexenyl ester, (E)-",41.53239,55
"Indole, 3-methyl-",41.53239,130
"Cyclohexane, 1-ethenyl-1-methyl-2,4-bis(1-methylethenyl)-, [1S-(1alpha,2beta,4beta)]-",41.53239,162
"Indole, 3-methyl-",41.53239,131
"Cyclohexane, 1-ethenyl-1-methyl-2,4-bis(1-methylethenyl)-, [1S-(1alpha,2beta,4beta)]-",41.53239,189
"Butanoic acid, 2-methyl-, phenylmethyl ester",41.59768,92
"Butanoic acid, 2-methyl-, phenylmethyl ester",41.59768,192
1-Tetradecene,41.59768,71
1-Tetradecene,41.59768,126
"Benzene, 1,3,5-trimethoxy-",41.59768,125
"Benzene, 1,3,5-trimethoxy-",41.59768,168
"Butanoic acid, octyl ester",41.66297,112
"Butanoic acid, octyl ester",41.66297,70
"Benzeneacetic acid, 2-methylpropyl ester",41.66297,137
"Benzeneacetic acid, 2-methylpropyl ester",41.66297,119
"2-Cyclopenten-1-one, 3-methyl-2-(2-pentenyl)-, (Z)-",41.72826,131
"2-Cyclopenten-1-one, 3-methyl-2-(2-pentenyl)-, (Z)-",41.72826,165
"(1R,3aR,4aR,8aR)-1,4,4,6-Tetramethyl-1,2,3,3a,4,4a,7,8-octahydrocyclopenta[1,4]cyclobuta[1,2]benzene",41.79355,161
"(1R,3aR,4aR,8aR)-1,4,4,6-Tetramethyl-1,2,3,3a,4,4a,7,8-octahydrocyclopenta[1,4]cyclobuta[1,2]benzene",41.79355,204
"Butanoic acid, 3-methyl-, phenylmethyl ester",41.79355,108
"Butanoic acid, 3-methyl-, phenylmethyl ester",41.79355,192
"Propanoic acid, 2-methyl-, 2-phenylethyl ester",41.85884,105
"Propanoic acid, 2-methyl-, 2-phenylethyl ester",41.85884,104
2-Dodecanone,41.85884,43
"1,4-Methano-1H-indene, octahydro-4-methyl-8-methylene-7-(1-methylethyl)-, [1S-(1alpha,3abeta,4alpha,7alpha,7abeta)]-",41.85884,204
2-Dodecanone,41.85884,59
"Pentanoic acid, phenylmethyl ester",41.85884,192
"Pentanoic acid, phenylmethyl ester",41.85884,107
"Decanoic acid, ethyl ester",41.85884,157
"Decanoic acid, ethyl ester",41.85884,155
"1,4-Methano-1H-indene, octahydro-4-methyl-8-methylene-7-(1-methylethyl)-, [1S-(1alpha,3abeta,4alpha,7alpha,7abeta)]-",41.85884,94
Tetradecane,41.9185,99
Tetradecane,41.9185,84
"Phenol, 4-(1,1-dimethylpropyl)-",41.9185,164
Di-epi-alpha-cedrene,41.9185,189
Di-epi-alpha-cedrene,41.9185,119
"Phenol, 4-(1,1-dimethylpropyl)-",41.9185,135
cis-Dodec-5-enal,41.92413,138
cis-Dodec-5-enal,41.92413,164
"1H-Cyclopropa[a]naphthalene, 1a,2,3,3a,4,5,6,7b-octahydro-1,1,3a,7-tetramethyl-, [1aR-(1aalpha,3aalpha,7balpha)]-",41.98942,162
Methyl 4-(prop-1-en-2-yl)cyclohex-1-enecarboxylate,41.98942,121
Methyl 4-(prop-1-en-2-yl)cyclohex-1-enecarboxylate,41.98942,180
"1H-Cyclopropa[a]naphthalene, 1a,2,3,3a,4,5,6,7b-octahydro-1,1,3a,7-tetramethyl-, [1aR-(1aalpha,3aalpha,7balpha)]-",41.98942,205
9-Decen-1-yl acetate,42.05471,138
9-Decen-1-yl acetate,42.05471,67
"Benzenepropanol, alpha-methyl-, acetate",42.05471,132
"Benzenepropanol, alpha-methyl-, acetate",42.05471,91
"3H-3a,7-Methanoazulene, 2,4,5,6,7,8-hexahydro-1,4,9,9-tetramethyl-, [3aR-(3aalpha,4beta,7alpha)]-",42.05471,204
"3H-3a,7-Methanoazulene, 2,4,5,6,7,8-hexahydro-1,4,9,9-tetramethyl-, [3aR-(3aalpha,4beta,7alpha)]-",42.05471,161
"Naphthalene, 2,6-dimethyl-",42.18126,153
"Naphthalene, 2,6-dimethyl-",42.18126,155
"Propanoic acid, nonyl ester",42.18126,41
"Propanoic acid, nonyl ester",42.18126,126
Methyleugenol,42.24252,178
Methyleugenol,42.24252,147
Benzeneacetamide,42.24252,135
Benzeneacetamide,42.24252,92
"(1R,5R)-2-Methyl-5-((R)-6-methylhept-5-en-2-yl)bicyclo[3.1.0]hex-2-ene",42.24252,120
"(1R,5R)-2-Methyl-5-((R)-6-methylhept-5-en-2-yl)bicyclo[3.1.0]hex-2-ene",42.24252,121
"(1R,5R)-2-Methyl-5-((R)-6-methylhept-5-en-2-yl)bicyclo[3.1.0]hex-2-ene",42.24252,91
Benzeneacetamide,42.24252,63
"(1R,3aS,4aS,8aS)-1,4,4,6-Tetramethyl-1,2,3,3a,4,4a,7,8-octahydrocyclopenta[1,4]cyclobuta[1,2]benzene",42.30378,204
"(1R,3aS,4aS,8aS)-1,4,4,6-Tetramethyl-1,2,3,3a,4,4a,7,8-octahydrocyclopenta[1,4]cyclobuta[1,2]benzene",42.30378,161
beta-Longipinene,42.30378,134
beta-Longipinene,42.30378,204
delta-Nonalactone,42.36504,55
delta-Nonalactone,42.36504,114
Diphenyl ether,42.36504,169
Diphenyl ether,42.36504,171
Vanillin,42.36504,65
Vanillin,42.36504,153
"Naphthalene, 1,7-dimethyl-",42.36504,153
"Naphthalene, 1,7-dimethyl-",42.36504,155
Longifolene,42.4263,133
Longifolene,42.4263,204
"Benzenemethanol, alpha-ethyl-4-methoxy-",42.48756,149
"Benzenemethanol, alpha-ethyl-4-methoxy-",42.48756,166
"2-Butanone, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)-",42.48756,176
"2-Butanone, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)-",42.48756,161
(E)-2-Decenyl acetate,42.48756,138
"Bicyclo[7.2.0]undec-4-ene, 4,11,11-trimethyl-8-methylene-,[1R-(1R*,4Z,9S*)]-",42.48756,189
"Bicyclo[7.2.0]undec-4-ene, 4,11,11-trimethyl-8-methylene-,[1R-(1R*,4Z,9S*)]-",42.48756,133
(E)-2-Decenyl acetate,42.48756,156
"Benzene, 1,2,3-trimethoxy-5-methyl-",42.54882,167
"Benzene, 1,2,3-trimethoxy-5-methyl-",42.54882,182
"Benzoic acid, 2-(methylamino)-, methyl ester",42.61008,133
"Benzoic acid, 2-(methylamino)-, methyl ester",42.61008,166
"Acetic acid, decyl ester",42.61008,112
"Acetic acid, decyl ester",42.61008,140
"Phenol, 2-methoxy-4-(1-propenyl)-, (Z)-",42.61008,131
"Phenol, 2-methoxy-4-(1-propenyl)-, (Z)-",42.61008,164
"(1R,5R)-1-Isopropyl-8-methyl-4-methylenespiro[4.5]dec-7-ene",42.61008,136
"(1R,5R)-1-Isopropyl-8-methyl-4-methylenespiro[4.5]dec-7-ene",42.61008,204
"1H-Cycloprop[e]azulene, 1a,2,3,4,4a,5,6,7b-octahydro-1,1,4,7-tetramethyl-, [1aR-(1aalpha,4alpha,4abeta,7balpha)]-",42.67134,189
"1H-Cycloprop[e]azulene, 1a,2,3,4,4a,5,6,7b-octahydro-1,1,4,7-tetramethyl-, [1aR-(1aalpha,4alpha,4abeta,7balpha)]-",42.67134,205
Dodecanal,42.67134,140
Dodecanal,42.67134,110
"1H-3a,7-Methanoazulene, 2,3,4,7,8,8a-hexahydro-3,6,8,8-tetramethyl-, [3R-(3alpha,3abeta,7beta,8aalpha)]-",42.79386,133
"1H-3a,7-Methanoazulene, 2,3,4,7,8,8a-hexahydro-3,6,8,8-tetramethyl-, [3R-(3alpha,3abeta,7beta,8aalpha)]-",42.79386,204
"Benzoic acid, 2-methoxy-, ethyl ester",42.85512,133
"Benzoic acid, 2-methoxy-, ethyl ester",42.85512,180
"Benzoic acid, 2-amino-, ethyl ester",42.91638,93
"Benzoic acid, 2-amino-, ethyl ester",42.91638,165
cis-alpha-Bergamotene,43.0389,39
cis-alpha-Bergamotene,43.0389,56
"Naphthalene, 1,3-dimethyl-",43.16142,155
"Naphthalene, 1,3-dimethyl-",43.16142,156
"1,5-Dimethyl-1-vinyl-4-hexenyl butyrate",43.22268,71
"1,5-Dimethyl-1-vinyl-4-hexenyl butyrate",43.22268,136
Caryophyllene,43.28394,161
Caryophyllene,43.28394,175
"Tricyclo[2.2.1.0(2,6)]heptane, 1,7-dimethyl-7-(4-methyl-3-pentenyl)-, (-)-",43.3452,189
"Tricyclo[2.2.1.0(2,6)]heptane, 1,7-dimethyl-7-(4-methyl-3-pentenyl)-, (-)-",43.3452,204
"Tricyclo[4.4.0.0(2,7)]decane, 1-methyl-3-methylene-8-(1-methylethyl)-, stereoisomer",43.40646,161
"Tricyclo[4.4.0.0(2,7)]decane, 1-methyl-3-methylene-8-(1-methylethyl)-, stereoisomer",43.40646,204
"1H-3a,7-Methanoazulene, octahydro-3,8,8-trimethyl-6-methylene-, [3R-(3alpha,3abeta,7beta,8aalpha)]-",43.40646,204
"1H-3a,7-Methanoazulene, octahydro-3,8,8-trimethyl-6-methylene-, [3R-(3alpha,3abeta,7beta,8aalpha)]-",43.40646,161
"Benzene, 1,4-dimethoxy-2-methyl-5-isopropyl-",43.46772,164
"Benzene, 1,4-dimethoxy-2-methyl-5-isopropyl-",43.46772,195
"Benzenemethanol, 4-methoxy-, acetate",43.59024,121
"Benzenemethanol, 4-methoxy-, acetate",43.59024,180
Ionone,43.71276,177
Ionone,43.71276,192
alpha-Ionone,43.71276,107
alpha-Ionone,43.71276,192
"10-Undecenoic acid, methyl ester",43.77402,124
"10-Undecenoic acid, methyl ester",43.77402,166
"3-Buten-2-ol, 4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-",43.83528,176
"Undecanoic acid, methyl ester",43.83528,169
"3-Buten-2-ol, 4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-",43.83528,179
"Benzenemethanol, 4-(1-methylethyl)-, acetate",43.83528,192
"Benzenemethanol, 4-(1-methylethyl)-, acetate",43.83528,150
"Undecanoic acid, methyl ester",43.83528,157
cis-Thujopsene,43.89654,161
cis-Thujopsene,43.89654,204
"Butanoic acid, 2-methyl-, octyl ester",44.01906,85
"Butanoic acid, 2-methyl-, octyl ester",44.01906,112
"4a(2H)-Naphthalenol, octahydro-4,8a-dimethyl-,(4alpha,4aalpha,8abeta)-",44.01906,112
"4a(2H)-Naphthalenol, octahydro-4,8a-dimethyl-,(4alpha,4aalpha,8abeta)-",44.01906,182
"(1R,2S,6S,7S,8S)-8-Isopropyl-1-methyl-3-methylenetricyclo[4.4.0.02,7]decane-rel-",44.08032,161
"(1R,2S,6S,7S,8S)-8-Isopropyl-1-methyl-3-methylenetricyclo[4.4.0.02,7]decane-rel-",44.08032,107
"1H-Cyclopropa[a]naphthalene, 1a,2,3,5,6,7,7a,7b-octahydro-1,1,7,7a-tetramethyl-, [1aR-(1aalpha,7alpha,7aalpha,7balpha)]-",44.08032,204
"2-Cyclohexen-1-one, 4-hydroxy-3-methyl-6-(1-methylethyl)-, trans-",44.08032,126
"1H-Cyclopropa[a]naphthalene, 1a,2,3,5,6,7,7a,7b-octahydro-1,1,7,7a-tetramethyl-, [1aR-(1aalpha,7alpha,7aalpha,7balpha)]-",44.08032,161
"2-Cyclohexen-1-one, 4-hydroxy-3-methyl-6-(1-methylethyl)-, trans-",44.08032,168
"1H-Cyclopropa[a]naphthalene, 1a,2,3,5,6,7,7a,7b-octahydro-1,1,7,7a-tetramethyl-, [1aR-(1aalpha,7alpha,7aalpha,7balpha)]-",44.08032,189
"(1R,2S,6S,7S,8S)-8-Isopropyl-1-methyl-3-methylenetricyclo[4.4.0.02,7]decane-rel-",44.08032,204
"2-Undecanol, acetate",44.14158,111
"2-Undecanol, acetate",44.14158,154
"2-Butanone, 4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-",44.14158,194
"2-Butanone, 4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-",44.14158,179
gamma-Elemene,44.20284,121
gamma-Elemene,44.20284,204
"5,9-Undecadien-2-one, 6,10-dimethyl-, (Z)-",44.2641,194
"5,9-Undecadien-2-one, 6,10-dimethyl-, (Z)-",44.2641,151
"Bicyclo[3.1.1]hept-2-ene, 2,6-dimethyl-6-(4-methyl-3-pentenyl)-",44.2641,93
"1H-Cyclopropa[a]naphthalene, decahydro-1,1,3a-trimethyl-7-methylene-, [1aS-(1aalpha,3aalpha,7abeta,7balpha)]-",44.2641,131
"1H-Cyclopropa[a]naphthalene, decahydro-1,1,3a-trimethyl-7-methylene-, [1aS-(1aalpha,3aalpha,7abeta,7balpha)]-",44.2641,86
"Bicyclo[3.1.1]hept-2-ene, 2,6-dimethyl-6-(4-methyl-3-pentenyl)-",44.2641,161
trans-alpha-Bergamotene,44.2641,105
trans-alpha-Bergamotene,44.2641,79
"2-Propenoic acid, 3-phenyl-",44.2641,147
"2-Propenoic acid, 3-phenyl-",44.2641,91
trans-alpha-Bergamotene,44.2641,120
"(3aR,4R,8R,8aS)-3a,4,7,8a-Tetramethyl-1,2,3,3a,4,5,8,8a-octahydro-4,8-methanoazulene",44.32536,108
"(3aR,4R,8R,8aS)-3a,4,7,8a-Tetramethyl-1,2,3,3a,4,5,8,8a-octahydro-4,8-methanoazulene",44.32536,204
"p-Mentha-1,8-dien-7-yl acetate",44.32536,152
"p-Mentha-1,8-dien-7-yl acetate",44.32536,194
Erucin,44.38662,47
Erucin,44.38662,60
6-Methyl-4-heptenyl pentanoate,44.44788,85
6-Methyl-4-heptenyl pentanoate,44.44788,110
alpha-Guaiene,44.50914,161
"1-Butanol, 3-methyl-, benzoate",44.50914,106
alpha-Guaiene,44.50914,189
"1-Butanol, 3-methyl-, benzoate",44.50914,70
"1-Butanol, 3-methyl-, benzoate",44.50914,105
"3a,7-Methano-3aH-cyclopentacyclooctene, 1,4,5,6,7,8,9,9a-octahydro-1,1,7-trimethyl-, [3aR-(3aalpha,7alpha,9abeta)]-",44.5704,189
"3a,7-Methano-3aH-cyclopentacyclooctene, 1,4,5,6,7,8,9,9a-octahydro-1,1,7-trimethyl-, [3aR-(3aalpha,7alpha,9abeta)]-",44.5704,133
Aromandendrene,44.5704,175
Aromandendrene,44.5704,83
beta-Humulene,44.5704,204
"10,10-Dimethyl-2,6-dimethylenebicyclo[7.2.0]undecane",44.5704,161
beta-Humulene,44.5704,175
"10,10-Dimethyl-2,6-dimethylenebicyclo[7.2.0]undecane",44.5704,120
beta-Humulene,44.5704,176
"10,10-Dimethyl-2,6-dimethylenebicyclo[7.2.0]undecane",44.5704,133
Coumarin,44.63166,90
Coumarin,44.63166,147
alpha-Maaliene,44.75418,122
alpha-Maaliene,44.75418,204
cis-beta-Farnesene,44.81544,69
cis-beta-Farnesene,44.81544,161
"Benzeneethanol, 4-hydroxy-",44.81544,107
"Benzeneethanol, 4-hydroxy-",44.81544,138
"6-Octen-1-ol, 3,7-dimethyl-, propanoate",44.8767,123
"6-Octen-1-ol, 3,7-dimethyl-, propanoate",44.8767,138
Benzyl angelate,44.93796,83
"Octanoic acid, 3-methylbutyl ester",44.93796,127
"Octanoic acid, 3-methylbutyl ester",44.93796,43
Benzyl angelate,44.93796,92
"Acetic acid, cinnamyl ester",44.93796,176
"Acetic acid, cinnamyl ester",44.93796,133
Benzyl angelate,44.93796,91
"(1S,4aR,7R)-1,4a-Dimethyl-7-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,7-octahydronaphthalene",44.99922,175
"(1S,4aR,7R)-1,4a-Dimethyl-7-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,7-octahydronaphthalene",44.99922,204
"3,5-Dimethoxy-4-hydroxytoluene",44.99922,125
"3,5-Dimethoxy-4-hydroxytoluene",44.99922,168
beta-Phenylethyl butyrate,44.99922,43
beta-Phenylethyl butyrate,44.99922,71
"1,1,4,7-Tetramethyl-1a,2,3,4,6,7,7a,7b-octahydro-1H-cyclopropa[e]azulene",44.99922,119
"1,1,4,7-Tetramethyl-1a,2,3,4,6,7,7a,7b-octahydro-1H-cyclopropa[e]azulene",44.99922,205
"Octanedioic acid, dimethyl ester",45.06048,138
"Octanedioic acid, dimethyl ester",45.06048,171
"Bicyclo[2.2.1]heptane, 2-methyl-3-methylene-2-(4-methyl-3-pentenyl)-, (1S-endo)-",45.06048,122
"Bicyclo[2.2.1]heptane, 2-methyl-3-methylene-2-(4-methyl-3-pentenyl)-, (1S-endo)-",45.06048,107
"2,6-Dodecadien-1-al",45.12174,81
"2,6-Dodecadien-1-al",45.12174,111
"1H-Benzocycloheptene, 2,4a,5,6,7,8,9,9a-octahydro-3,5,5-trimethyl-9-methylene-, (4aS-cis)-",45.12174,161
"1H-Benzocycloheptene, 2,4a,5,6,7,8,9,9a-octahydro-3,5,5-trimethyl-9-methylene-, (4aS-cis)-",45.12174,205
"Phenol, 2-methoxy-4-(1-propenyl)-",45.183,149
"Phenol, 2-methoxy-4-(1-propenyl)-",45.183,165
trans-Cinnamic acid,45.24426,76
trans-Cinnamic acid,45.24426,77
"(S,E)-2,5-Dimethyl-4-vinylhexa-2,5-dien-1-yl acetate",45.24426,68
"(S,E)-2,5-Dimethyl-4-vinylhexa-2,5-dien-1-yl acetate",45.24426,84
"1-Cyclohexene-1-propanol, alpha,2,6,6-tetramethyl-",45.30552,163
"1-Cyclohexene-1-propanol, alpha,2,6,6-tetramethyl-",45.30552,196
"Benzoic acid, pentyl ester",45.30552,70
"Benzoic acid, pentyl ester",45.30552,51
"Benzoic acid, pentyl ester",45.30552,106
"5,9-Undecadien-2-one, 6,10-dimethyl-, (E)-",45.36678,151
(-)-Aristolene,45.36678,121
(-)-Aristolene,45.36678,189
"Benzoic acid, 4-methoxy-, ethyl ester",45.36678,152
"Benzoic acid, 4-methoxy-, ethyl ester",45.36678,180
"2H-Pyran-2-one, 6-pentyl-",45.36678,95
"2H-Pyran-2-one, 6-pentyl-",45.36678,166
"5,9-Undecadien-2-one, 6,10-dimethyl-, (E)-",45.36678,125
"cis-muurola-3,5-diene",45.42804,159
"cis-muurola-3,5-diene",45.42804,119
trans-Isoeugenol,45.42804,131
"cis-muurola-3,5-diene",45.42804,204
Humulene,45.42804,147
trans-Isoeugenol,45.42804,165
Humulene,45.42804,105
Dimethyl phthalate,45.42804,164
Dimethyl phthalate,45.42804,133
Dimethyl phthalate,45.42804,77
Humulene,45.42804,121
"Acetophenone, 4'-hydroxy-",45.4893,43
11-Dodecenol,45.4893,58
"Acetophenone, 4'-hydroxy-",45.4893,121
"Acetophenone, 4'-hydroxy-",45.4893,136
11-Dodecenol,45.4893,45
"2,6-Octadien-1-ol, 3,7-dimethyl-, propanoate, (Z)-",45.4893,92
"2,6-Octadien-1-ol, 3,7-dimethyl-, propanoate, (Z)-",45.4893,136
"2,6-Octadien-1-ol, 3,7-dimethyl-, propanoate, (Z)-",45.4893,80
"5,9-Undecadien-2-one, 6,10-dimethyl-",45.55056,41
"5,9-Undecadien-2-one, 6,10-dimethyl-",45.55056,43
"5,9-Undecadien-2-one, 6,10-dimethyl-",45.55056,69
"Benzene, 1,2-dimethoxy-4-propenyl-, (Z)-",45.55056,163
"Benzene, 1,2-dimethoxy-4-propenyl-, (Z)-",45.55056,179
(E)-beta-Famesene,45.61182,79
(E)-beta-Famesene,45.61182,161
Z-4-Dodecenol,45.61182,53
Z-4-Dodecenol,45.61182,110
"1(2H)-Naphthalenone, 3,4-dihydro-",45.67308,146
"(1R,4R,4aS,8aR)-4,7-Dimethyl-1-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,8a-octahydronaphthalene",45.67308,189
"1(2H)-Naphthalenone, 3,4-dihydro-",45.67308,115
"(1S,4S,4aS)-1-Isopropyl-4,7-dimethyl-1,2,3,4,4a,5-hexahydronaphthalene",45.67308,204
"(1R,4R,4aS,8aR)-4,7-Dimethyl-1-(prop-1-en-2-yl)-1,2,3,4,4a,5,6,8a-octahydronaphthalene",45.67308,161
"(1S,4S,4aS)-1-Isopropyl-4,7-dimethyl-1,2,3,4,4a,5-hexahydronaphthalene",45.67308,93
"5,9-Undecadien-2-ol, 6,10-dimethyl-",45.73434,109
"5,9-Undecadien-2-ol, 6,10-dimethyl-",45.73434,196
